
Dos 100000 pacotes recebidos:
Pacote #73438 <0> OK
Pacote #73439 <0> OK
Pacote #73440 <0> OK
Pacote #73441 <0> OK
Pacote #73442 <0> OK
Pacote #73443 <0> OK
Pacote #73444 <0> OK
Pacote #73445 <0> OK
Pacote #73446 <0> OK
Pacote #73447 <0> OK
Pacote #73448 <0> OK
Pacote #73449 <0> OK
Pacote #73450 <0> OK
Pacote #73451 <0> OK
Pacote #73452 <0> OK
Pacote #73453 <0> OK
Pacote #73454 <0> OK
Pacote #73455 <0> OK
Pacote #73456 <0> OK
Pacote #73457 <0> OK
Pacote #73458 <0> OK
Pacote #73459 <0> OK
Pacote #73460 <0> OK
Pacote #73461 <0> OK
Pacote #73462 <0> OK
Pacote #73463 <0> OK
Pacote #73464 <0> OK
Pacote #73465 <0> OK
Pacote #73466 <0> OK
Pacote #73467 <0> OK
Pacote #73468 <0> OK
Pacote #73469 <0> OK
Pacote #73470 <0> OK
Pacote #73471 <0> OK
Pacote #73472 <0> OK
Pacote #73473 <0> OK
Pacote #73474 <0> OK
Pacote #73475 <0> OK
Pacote #73476 <0> OK
Pacote #73477 <0> OK
Pacote #73478 <0> OK
Pacote #73479 <0> OK
Pacote #73480 <0> OK
Pacote #73481 <0> OK
Pacote #73482 <0> OK
Pacote #73483 <0> OK
Pacote #73484 <0> OK
Pacote #73485 <0> OK
Pacote #73486 <0> OK
Pacote #73487 <0> OK
Pacote #73488 <0> OK
Pacote #73489 <0> OK
Pacote #73490 <0> OK
Pacote #73491 <0> OK
Pacote #73492 <0> OK
Pacote #73493 <0> OK
Pacote #73494 <0> OK
Pacote #73495 <0> OK
Pacote #73496 <0> OK
Pacote #73497 <0> OK
Pacote #73498 <0> OK
Pacote #73499 <0> OK
Pacote #73500 <0> OK
Pacote #73501 <0> OK
Pacote #73502 <0> OK
Pacote #73503 <0> OK
Pacote #73504 <0> OK
Pacote #73505 <0> OK
Pacote #73506 <0> OK
Pacote #73507 <0> OK
Pacote #73508 <0> OK
Pacote #73509 <0> OK
Pacote #73510 <0> OK
Pacote #73511 <0> OK
Pacote #73512 <0> OK
Pacote #73513 <0> OK
Pacote #73514 <0> OK
Pacote #73515 <0> OK
Pacote #73516 <0> OK
Pacote #73517 <0> OK
Pacote #73518 <0> OK
Pacote #73519 <0> OK
Pacote #73520 <0> OK
Pacote #73521 <0> OK
Pacote #73522 <0> OK
Pacote #73523 <0> OK
Pacote #73524 <0> OK
Pacote #73525 <0> OK
Pacote #73526 <0> OK
Pacote #73527 <0> OK
Pacote #73528 <0> OK
Pacote #73529 <0> OK
Pacote #73530 <0> OK
Pacote #73531 <0> OK
Pacote #73532 <0> OK
Pacote #73533 <0> OK
Pacote #73534 <0> OK
Pacote #73535 <0> OK
Pacote #73536 <0> OK
Pacote #73537 <0> OK
Pacote #73538 <0> OK
Pacote #73539 <0> OK
Pacote #73540 <0> OK
Pacote #73541 <0> OK
Pacote #73542 <0> OK
Pacote #73543 <0> OK
Pacote #73544 <0> OK
Pacote #73545 <0> OK
Pacote #73546 <0> OK
Pacote #73547 <0> OK
Pacote #73548 <0> OK
Pacote #73549 <0> OK
Pacote #73550 <0> OK
Pacote #73551 <0> OK
Pacote #73552 <0> OK
Pacote #73553 <0> OK
Pacote #73554 <0> OK
Pacote #73555 <0> OK
Pacote #73556 <0> OK
Pacote #73557 <0> OK
Pacote #73558 <0> OK
Pacote #73559 <0> OK
Pacote #73560 <0> OK
Pacote #73561 <0> OK
Pacote #73562 <0> OK
Pacote #73563 <0> OK
Pacote #73564 <0> OK
Pacote #73565 <0> OK
Pacote #73566 <0> OK
Pacote #73567 <0> OK
Pacote #73568 <0> OK
Pacote #73569 <0> OK
Pacote #73570 <0> OK
Pacote #73571 <0> OK
Pacote #73572 <0> OK
Pacote #73573 <0> OK
Pacote #73574 <0> OK
Pacote #73575 <0> OK
Pacote #73576 <0> OK
Pacote #73577 <0> OK
Pacote #73578 <0> OK
Pacote #73579 <0> OK
Pacote #73580 <0> OK
Pacote #73581 <0> OK
Pacote #73582 <0> OK
Pacote #73583 <0> OK
Pacote #73584 <0> OK
Pacote #73585 <0> OK
Pacote #73586 <0> OK
Pacote #73587 <0> OK
Pacote #73588 <0> OK
Pacote #73589 <0> OK
Pacote #73590 <0> OK
Pacote #73591 <0> OK
Pacote #73592 <0> OK
Pacote #73593 <0> OK
Pacote #73594 <0> OK
Pacote #73595 <0> OK
Pacote #73596 <0> OK
Pacote #73597 <0> OK
Pacote #73598 <0> OK
Pacote #73599 <0> OK
Pacote #73600 <0> OK
Pacote #73601 <0> OK
Pacote #73602 <0> OK
Pacote #73603 <0> OK
Pacote #73604 <0> OK
Pacote #73605 <0> OK
Pacote #73606 <0> OK
Pacote #73607 <0> OK
Pacote #73608 <0> OK
Pacote #73609 <0> OK
Pacote #73610 <0> OK
Pacote #73611 <0> OK
Pacote #73612 <0> OK
Pacote #73613 <0> OK
Pacote #73614 <0> OK
Pacote #73615 <0> OK
Pacote #73616 <0> OK
Pacote #73617 <0> OK
Pacote #73618 <0> OK
Pacote #73619 <0> OK
Pacote #73620 <0> OK
Pacote #73621 <0> OK
Pacote #73622 <0> OK
Pacote #73623 <0> OK
Pacote #73624 <0> OK
Pacote #73625 <0> OK
Pacote #73626 <0> OK
Pacote #73627 <0> OK
Pacote #73628 <0> OK
Pacote #73629 <0> OK
Pacote #73630 <0> OK
Pacote #73631 <0> OK
Pacote #73632 <0> OK
Pacote #73633 <0> OK
Pacote #73634 <0> OK
Pacote #73635 <0> OK
Pacote #73636 <0> OK
Pacote #73637 <0> OK
Pacote #73638 <0> OK
Pacote #73639 <0> OK
Pacote #73640 <0> OK
Pacote #73641 <0> OK
Pacote #73642 <0> OK
Pacote #73643 <0> OK
Pacote #73644 <0> OK
Pacote #73645 <0> OK
Pacote #73646 <0> OK
Pacote #73647 <0> OK
Pacote #73648 <0> OK
Pacote #73649 <0> OK
Pacote #73650 <0> OK
Pacote #73651 <0> OK
Pacote #73652 <0> OK
Pacote #73653 <0> OK
Pacote #73654 <0> OK
Pacote #73655 <0> OK
Pacote #73656 <0> OK
Pacote #73657 <0> OK
Pacote #73658 <0> OK
Pacote #73659 <0> OK
Pacote #73660 <0> OK
Pacote #73661 <0> OK
Pacote #73662 <0> OK
Pacote #73663 <0> OK
Pacote #73664 <0> OK
Pacote #73665 <0> OK
Pacote #73666 <0> OK
Pacote #73667 <0> OK
Pacote #73668 <0> OK
Pacote #73669 <0> OK
Pacote #73670 <0> OK
Pacote #73671 <0> OK
Pacote #73672 <0> OK
Pacote #73673 <0> OK
Pacote #73674 <0> OK
Pacote #73675 <0> OK
Pacote #73676 <0> OK
Pacote #73677 <0> OK
Pacote #73678 <0> OK
Pacote #73679 <0> OK
Pacote #73680 <0> OK
Pacote #73681 <0> OK
Pacote #73682 <0> OK
Pacote #73683 <0> OK
Pacote #73684 <0> OK
Pacote #73685 <0> OK
Pacote #73686 <0> OK
Pacote #73687 <0> OK
Pacote #73688 <0> OK
Pacote #73689 <0> OK
Pacote #73690 <0> OK
Pacote #73691 <0> OK
Pacote #73692 <0> OK
Pacote #73693 <0> OK
Pacote #73694 <0> OK
Pacote #73695 <0> OK
Pacote #73696 <0> OK
Pacote #73697 <0> OK
Pacote #73698 <0> OK
Pacote #73699 <0> OK
Pacote #73700 <0> OK
Pacote #73701 <0> OK
Pacote #73702 <0> OK
Pacote #73703 <0> OK
Pacote #73704 <0> OK
Pacote #73705 <0> OK
Pacote #73706 <0> OK
Pacote #73707 <0> OK
Pacote #73708 <0> OK
Pacote #73709 <0> OK
Pacote #73710 <0> OK
Pacote #73711 <0> OK
Pacote #73712 <0> OK
Pacote #73713 <0> OK
Pacote #73714 <0> OK
Pacote #73715 <0> OK
Pacote #73716 <0> OK
Pacote #73717 <0> OK
Pacote #73718 <0> OK
Pacote #73719 <0> OK
Pacote #73720 <0> OK
Pacote #73721 <0> OK
Pacote #73722 <0> OK
Pacote #73723 <0> OK
Pacote #73724 <0> OK
Pacote #73725 <0> OK
Pacote #73726 <0> OK
Pacote #73727 <0> OK
Pacote #73728 <0> OK
Pacote #73729 <0> OK
Pacote #73730 <0> OK
Pacote #73731 <0> OK
Pacote #73732 <0> OK
Pacote #73733 <0> OK
Pacote #73734 <0> OK
Pacote #73735 <0> OK
Pacote #73736 <0> OK
Pacote #73737 <0> OK
Pacote #73738 <0> OK
Pacote #73739 <0> OK
Pacote #73740 <0> OK
Pacote #73741 <0> OK
Pacote #73742 <0> OK
Pacote #73743 <0> OK
Pacote #73744 <0> OK
Pacote #73745 <0> OK
Pacote #73746 <0> OK
Pacote #73747 <0> OK
Pacote #73748 <0> OK
Pacote #73749 <0> OK
Pacote #73750 <0> OK
Pacote #73751 <0> OK
Pacote #73752 <0> OK
Pacote #73753 <0> OK
Pacote #73754 <0> OK
Pacote #73755 <0> OK
Pacote #73756 <0> OK
Pacote #73757 <0> OK
Pacote #73758 <0> OK
Pacote #73759 <0> OK
Pacote #73760 <0> OK
Pacote #73761 <0> OK
Pacote #73762 <0> OK
Pacote #73763 <0> OK
Pacote #73764 <0> OK
Pacote #73765 <0> OK
Pacote #73766 <0> OK
Pacote #73767 <0> OK
Pacote #73768 <0> OK
Pacote #73769 <0> OK
Pacote #73770 <0> OK
Pacote #73771 <0> OK
Pacote #73772 <0> OK
Pacote #73773 <0> OK
Pacote #73774 <0> OK
Pacote #73775 <0> OK
Pacote #73776 <0> OK
Pacote #73777 <0> OK
Pacote #73778 <0> OK
Pacote #73779 <0> OK
Pacote #73780 <0> OK
Pacote #73781 <0> OK
Pacote #73782 <0> OK
Pacote #73783 <0> OK
Pacote #73784 <0> OK
Pacote #73785 <0> OK
Pacote #73786 <0> OK
Pacote #73787 <0> OK
Pacote #73788 <0> OK
Pacote #73789 <0> OK
Pacote #73790 <0> OK
Pacote #73791 <0> OK
Pacote #73792 <0> OK
Pacote #73793 <0> OK
Pacote #73794 <0> OK
Pacote #73795 <0> OK
Pacote #73796 <0> OK
Pacote #73797 <0> OK
Pacote #73798 <0> OK
Pacote #73799 <0> OK
Pacote #73800 <0> OK
Pacote #73801 <0> OK
Pacote #73802 <0> OK
Pacote #73803 <0> OK
Pacote #73804 <0> OK
Pacote #73805 <0> OK
Pacote #73806 <0> OK
Pacote #73807 <0> OK
Pacote #73808 <0> OK
Pacote #73809 <0> OK
Pacote #73810 <0> OK
Pacote #73811 <0> OK
Pacote #73812 <0> OK
Pacote #73813 <0> OK
Pacote #73814 <0> OK
Pacote #73815 <0> OK
Pacote #73816 <0> OK
Pacote #73817 <0> OK
Pacote #73818 <0> OK
Pacote #73819 <0> OK
Pacote #73820 <0> OK
Pacote #73821 <0> OK
Pacote #73822 <0> OK
Pacote #73823 <0> OK
Pacote #73824 <0> OK
Pacote #73825 <0> OK
Pacote #73826 <0> OK
Pacote #73827 <0> OK
Pacote #73828 <0> OK
Pacote #73829 <0> OK
Pacote #73830 <0> OK
Pacote #73831 <0> OK
Pacote #73832 <0> OK
Pacote #73833 <0> OK
Pacote #73834 <0> OK
Pacote #73835 <0> OK
Pacote #73836 <0> OK
Pacote #73837 <0> OK
Pacote #73838 <0> OK
Pacote #73839 <0> OK
Pacote #73840 <0> OK
Pacote #73841 <0> OK
Pacote #73842 <0> OK
Pacote #73843 <0> OK
Pacote #73844 <0> OK
Pacote #73845 <0> OK
Pacote #73846 <0> OK
Pacote #73847 <0> OK
Pacote #73848 <0> OK
Pacote #73849 <0> OK
Pacote #73850 <0> OK
Pacote #73851 <0> OK
Pacote #73852 <0> OK
Pacote #73853 <0> OK
Pacote #73854 <0> OK
Pacote #73855 <0> OK
Pacote #73856 <0> OK
Pacote #73857 <0> OK
Pacote #73858 <0> OK
Pacote #73859 <0> OK
Pacote #73860 <0> OK
Pacote #73861 <0> OK
Pacote #73862 <0> OK
Pacote #73863 <0> OK
Pacote #73864 <0> OK
Pacote #73865 <0> OK
Pacote #73866 <0> OK
Pacote #73867 <0> OK
Pacote #73868 <0> OK
Pacote #73869 <0> OK
Pacote #73870 <0> OK
Pacote #73871 <0> OK
Pacote #73872 <0> OK
Pacote #73873 <0> OK
Pacote #73874 <0> OK
Pacote #73875 <0> OK
Pacote #73876 <0> OK
Pacote #73877 <0> OK
Pacote #73878 <0> OK
Pacote #73879 <0> OK
Pacote #73880 <0> OK
Pacote #73881 <0> OK
Pacote #73882 <0> OK
Pacote #73883 <0> OK
Pacote #73884 <0> OK
Pacote #73885 <0> OK
Pacote #73886 <0> OK
Pacote #73887 <0> OK
Pacote #73888 <0> OK
Pacote #73889 <0> OK
Pacote #73890 <0> OK
Pacote #73891 <0> OK
Pacote #73892 <0> OK
Pacote #73893 <0> OK
Pacote #73894 <0> OK
Pacote #73895 <0> OK
Pacote #73896 <0> OK
Pacote #73897 <0> OK
Pacote #73898 <0> OK
Pacote #73899 <0> OK
Pacote #73900 <0> OK
Pacote #73901 <0> OK
Pacote #73902 <0> OK
Pacote #73903 <0> OK
Pacote #73904 <0> OK
Pacote #73905 <0> OK
Pacote #73906 <0> OK
Pacote #73907 <0> OK
Pacote #73908 <0> OK
Pacote #73909 <0> OK
Pacote #73910 <0> OK
Pacote #73911 <0> OK
Pacote #73912 <0> OK
Pacote #73913 <0> OK
Pacote #73914 <0> OK
Pacote #73915 <0> OK
Pacote #73916 <0> OK
Pacote #73917 <0> OK
Pacote #73918 <0> OK
Pacote #73919 <0> OK
Pacote #73920 <0> OK
Pacote #73921 <0> OK
Pacote #73922 <0> OK
Pacote #73923 <0> OK
Pacote #73924 <0> OK
Pacote #73925 <0> OK
Pacote #73926 <0> OK
Pacote #73927 <0> OK
Pacote #73928 <0> OK
Pacote #73929 <0> OK
Pacote #73930 <0> OK
Pacote #73931 <0> OK
Pacote #73932 <0> OK
Pacote #73933 <0> OK
Pacote #73934 <0> OK
Pacote #73935 <0> OK
Pacote #73936 <0> OK
Pacote #73937 <0> OK
Pacote #73938 <0> OK
Pacote #73939 <0> OK
Pacote #73940 <0> OK
Pacote #73941 <0> OK
Pacote #73942 <0> OK
Pacote #73943 <0> OK
Pacote #73944 <0> OK
Pacote #73945 <0> OK
Pacote #73946 <0> OK
Pacote #73947 <0> OK
Pacote #73948 <0> OK
Pacote #73949 <0> OK
Pacote #73950 <0> OK
Pacote #73951 <0> OK
Pacote #73952 <0> OK
Pacote #73953 <0> OK
Pacote #73954 <0> OK
Pacote #73955 <0> OK
Pacote #73956 <0> OK
Pacote #73957 <0> OK
Pacote #73958 <0> OK
Pacote #73959 <0> OK
Pacote #73960 <0> OK
Pacote #73961 <0> OK
Pacote #73962 <0> OK
Pacote #73963 <0> OK
Pacote #73964 <0> OK
Pacote #73965 <0> OK
Pacote #73966 <0> OK
Pacote #73967 <0> OK
Pacote #73968 <0> OK
Pacote #73969 <0> OK
Pacote #73970 <0> OK
Pacote #73971 <0> OK
Pacote #73972 <0> OK
Pacote #73973 <0> OK
Pacote #73974 <0> OK
Pacote #73975 <0> OK
Pacote #73976 <0> OK
Pacote #73977 <0> OK
Pacote #73978 <0> OK
Pacote #73979 <0> OK
Pacote #73980 <0> OK
Pacote #73981 <0> OK
Pacote #73982 <0> OK
Pacote #73983 <0> OK
Pacote #73984 <0> OK
Pacote #73985 <0> OK
Pacote #73986 <0> OK
Pacote #73987 <0> OK
Pacote #73988 <0> OK
Pacote #73989 <0> OK
Pacote #73990 <0> OK
Pacote #73991 <0> OK
Pacote #73992 <0> OK
Pacote #73993 <0> OK
Pacote #73994 <0> OK
Pacote #73995 <0> OK
Pacote #73996 <0> OK
Pacote #73997 <0> OK
Pacote #73998 <0> OK
Pacote #73999 <0> OK
Pacote #74000 <0> OK
Pacote #74001 <0> OK
Pacote #74002 <0> OK
Pacote #74003 <0> OK
Pacote #74004 <0> OK
Pacote #74005 <0> OK
Pacote #74006 <0> OK
Pacote #74007 <0> OK
Pacote #74008 <0> OK
Pacote #74009 <0> OK
Pacote #74010 <0> OK
Pacote #74011 <0> OK
Pacote #74012 <0> OK
Pacote #74013 <0> OK
Pacote #74014 <0> OK
Pacote #74015 <0> OK
Pacote #74016 <0> OK
Pacote #74017 <0> OK
Pacote #74018 <0> OK
Pacote #74019 <0> OK
Pacote #74020 <0> OK
Pacote #74021 <0> OK
Pacote #74022 <0> OK
Pacote #74023 <0> OK
Pacote #74024 <0> OK
Pacote #74025 <0> OK
Pacote #74026 <0> OK
Pacote #74027 <0> OK
Pacote #74028 <0> OK
Pacote #74029 <0> OK
Pacote #74030 <0> OK
Pacote #74031 <0> OK
Pacote #74032 <0> OK
Pacote #74033 <0> OK
Pacote #74034 <0> OK
Pacote #74035 <0> OK
Pacote #74036 <0> OK
Pacote #74037 <0> OK
Pacote #74038 <0> OK
Pacote #74039 <0> OK
Pacote #74040 <0> OK
Pacote #74041 <0> OK
Pacote #74042 <0> OK
Pacote #74043 <0> OK
Pacote #74044 <0> OK
Pacote #74045 <0> OK
Pacote #74046 <0> OK
Pacote #74047 <0> OK
Pacote #74048 <0> OK
Pacote #74049 <0> OK
Pacote #74050 <0> OK
Pacote #74051 <0> OK
Pacote #74052 <0> OK
Pacote #74053 <0> OK
Pacote #74054 <0> OK
Pacote #74055 <0> OK
Pacote #74056 <0> OK
Pacote #74057 <0> OK
Pacote #74058 <0> OK
Pacote #74059 <0> OK
Pacote #74060 <0> OK
Pacote #74061 <0> OK
Pacote #74062 <0> OK
Pacote #74063 <0> OK
Pacote #74064 <0> OK
Pacote #74065 <0> OK
Pacote #74066 <0> OK
Pacote #74067 <0> OK
Pacote #74068 <0> OK
Pacote #74069 <0> OK
Pacote #74070 <0> OK
Pacote #74071 <0> OK
Pacote #74072 <0> OK
Pacote #74073 <0> OK
Pacote #74074 <0> OK
Pacote #74075 <0> OK
Pacote #74076 <0> OK
Pacote #74077 <0> OK
Pacote #74078 <0> OK
Pacote #74079 <0> OK
Pacote #74080 <0> OK
Pacote #74081 <0> OK
Pacote #74082 <0> OK
Pacote #74083 <0> OK
Pacote #74084 <0> OK
Pacote #74085 <0> OK
Pacote #74086 <0> OK
Pacote #74087 <0> OK
Pacote #74088 <0> OK
Pacote #74089 <0> OK
Pacote #74090 <0> OK
Pacote #74091 <0> OK
Pacote #74092 <0> OK
Pacote #74093 <0> OK
Pacote #74094 <0> OK
Pacote #74095 <0> OK
Pacote #74096 <0> OK
Pacote #74097 <0> OK
Pacote #74098 <0> OK
Pacote #74099 <0> OK
Pacote #74100 <0> OK
Pacote #74101 <0> OK
Pacote #74102 <0> OK
Pacote #74103 <0> OK
Pacote #74104 <0> OK
Pacote #74105 <0> OK
Pacote #74106 <0> OK
Pacote #74107 <0> OK
Pacote #74108 <0> OK
Pacote #74109 <0> OK
Pacote #74110 <0> OK
Pacote #74111 <0> OK
Pacote #74112 <0> OK
Pacote #74113 <0> OK
Pacote #74114 <0> OK
Pacote #74115 <0> OK
Pacote #74116 <0> OK
Pacote #74117 <0> OK
Pacote #74118 <0> OK
Pacote #74119 <0> OK
Pacote #74120 <0> OK
Pacote #74121 <0> OK
Pacote #74122 <0> OK
Pacote #74123 <0> OK
Pacote #74124 <0> OK
Pacote #74125 <0> OK
Pacote #74126 <0> OK
Pacote #74127 <0> OK
Pacote #74128 <0> OK
Pacote #74129 <0> OK
Pacote #74130 <0> OK
Pacote #74131 <0> OK
Pacote #74132 <0> OK
Pacote #74133 <0> OK
Pacote #74134 <0> OK
Pacote #74135 <0> OK
Pacote #74136 <0> OK
Pacote #74137 <0> OK
Pacote #74138 <0> OK
Pacote #74139 <0> OK
Pacote #74140 <0> OK
Pacote #74141 <0> OK
Pacote #74142 <0> OK
Pacote #74143 <0> OK
Pacote #74144 <0> OK
Pacote #74145 <0> OK
Pacote #74146 <0> OK
Pacote #74147 <0> OK
Pacote #74148 <0> OK
Pacote #74149 <0> OK
Pacote #74150 <0> OK
Pacote #74151 <0> OK
Pacote #74152 <0> OK
Pacote #74153 <0> OK
Pacote #74154 <0> OK
Pacote #74155 <0> OK
Pacote #74156 <0> OK
Pacote #74157 <0> OK
Pacote #74158 <0> OK
Pacote #74159 <0> OK
Pacote #74160 <0> OK
Pacote #74161 <0> OK
Pacote #74162 <0> OK
Pacote #74163 <0> OK
Pacote #74164 <0> OK
Pacote #74165 <0> OK
Pacote #74166 <0> OK
Pacote #74167 <0> OK
Pacote #74168 <0> OK
Pacote #74169 <0> OK
Pacote #74170 <0> OK
Pacote #74171 <0> OK
Pacote #74172 <0> OK
Pacote #74173 <0> OK
Pacote #74174 <0> OK
Pacote #74175 <0> OK
Pacote #74176 <0> OK
Pacote #74177 <0> OK
Pacote #74178 <0> OK
Pacote #74179 <0> OK
Pacote #74180 <0> OK
Pacote #74181 <0> OK
Pacote #74182 <0> OK
Pacote #74183 <0> OK
Pacote #74184 <0> OK
Pacote #74185 <0> OK
Pacote #74186 <0> OK
Pacote #74187 <0> OK
Pacote #74188 <0> OK
Pacote #74189 <0> OK
Pacote #74190 <0> OK
Pacote #74191 <0> OK
Pacote #74192 <0> OK
Pacote #74193 <0> OK
Pacote #74194 <0> OK
Pacote #74195 <0> OK
Pacote #74196 <0> OK
Pacote #74197 <0> OK
Pacote #74198 <0> OK
Pacote #74199 <0> OK
Pacote #74200 <0> OK
Pacote #74201 <0> OK
Pacote #74202 <0> OK
Pacote #74203 <0> OK
Pacote #74204 <0> OK
Pacote #74205 <0> OK
Pacote #74206 <0> OK
Pacote #74207 <0> OK
Pacote #74208 <0> OK
Pacote #74209 <0> OK
Pacote #74210 <0> OK
Pacote #74211 <0> OK
Pacote #74212 <0> OK
Pacote #74213 <0> OK
Pacote #74214 <0> OK
Pacote #74215 <0> OK
Pacote #74216 <0> OK
Pacote #74217 <0> OK
Pacote #74218 <0> OK
Pacote #74219 <0> OK
Pacote #74220 <0> OK
Pacote #74221 <0> OK
Pacote #74222 <0> OK
Pacote #74223 <0> OK
Pacote #74224 <0> OK
Pacote #74225 <0> OK
Pacote #74226 <0> OK
Pacote #74227 <0> OK
Pacote #74228 <0> OK
Pacote #74229 <0> OK
Pacote #74230 <0> OK
Pacote #74231 <0> OK
Pacote #74232 <0> OK
Pacote #74233 <0> OK
Pacote #74234 <0> OK
Pacote #74235 <0> OK
Pacote #74236 <0> OK
Pacote #74237 <0> OK
Pacote #74238 <0> OK
Pacote #74239 <0> OK
Pacote #74240 <0> OK
Pacote #74241 <0> OK
Pacote #74242 <0> OK
Pacote #74243 <0> OK
Pacote #74244 <0> OK
Pacote #74245 <0> OK
Pacote #74246 <0> OK
Pacote #74247 <0> OK
Pacote #74248 <0> OK
Pacote #74249 <0> OK
Pacote #74250 <0> OK
Pacote #74251 <0> OK
Pacote #74252 <0> OK
Pacote #74253 <0> OK
Pacote #74254 <0> OK
Pacote #74255 <0> OK
Pacote #74256 <0> OK
Pacote #74257 <0> OK
Pacote #74258 <0> OK
Pacote #74259 <0> OK
Pacote #74260 <0> OK
Pacote #74261 <0> OK
Pacote #74262 <0> OK
Pacote #74263 <0> OK
Pacote #74264 <0> OK
Pacote #74265 <0> OK
Pacote #74266 <0> OK
Pacote #74267 <0> OK
Pacote #74268 <0> OK
Pacote #74269 <0> OK
Pacote #74270 <0> OK
Pacote #74271 <0> OK
Pacote #74272 <0> OK
Pacote #74273 <0> OK
Pacote #74274 <0> OK
Pacote #74275 <0> OK
Pacote #74276 <0> OK
Pacote #74277 <0> OK
Pacote #74278 <0> OK
Pacote #74279 <0> OK
Pacote #74280 <0> OK
Pacote #74281 <0> OK
Pacote #74282 <0> OK
Pacote #74283 <0> OK
Pacote #74284 <0> OK
Pacote #74285 <0> OK
Pacote #74286 <0> OK
Pacote #74287 <0> OK
Pacote #74288 <0> OK
Pacote #74289 <0> OK
Pacote #74290 <0> OK
Pacote #74291 <0> OK
Pacote #74292 <0> OK
Pacote #74293 <0> OK
Pacote #74294 <0> OK
Pacote #74295 <0> OK
Pacote #74296 <0> OK
Pacote #74297 <0> OK
Pacote #74298 <0> OK
Pacote #74299 <0> OK
Pacote #74300 <0> OK
Pacote #74301 <0> OK
Pacote #74302 <0> OK
Pacote #74303 <0> OK
Pacote #74304 <0> OK
Pacote #74305 <0> OK
Pacote #74306 <0> OK
Pacote #74307 <0> OK
Pacote #74308 <0> OK
Pacote #74309 <0> OK
Pacote #74310 <0> OK
Pacote #74311 <0> OK
Pacote #74312 <0> OK
Pacote #74313 <0> OK
Pacote #74314 <0> OK
Pacote #74315 <0> OK
Pacote #74316 <0> OK
Pacote #74317 <0> OK
Pacote #74318 <0> OK
Pacote #74319 <0> OK
Pacote #74320 <0> OK
Pacote #74321 <0> OK
Pacote #74322 <0> OK
Pacote #74323 <0> OK
Pacote #74324 <0> OK
Pacote #74325 <0> OK
Pacote #74326 <0> OK
Pacote #74327 <0> OK
Pacote #74328 <0> OK
Pacote #74329 <0> OK
Pacote #74330 <0> OK
Pacote #74331 <0> OK
Pacote #74332 <0> OK
Pacote #74333 <0> OK
Pacote #74334 <0> OK
Pacote #74335 <0> OK
Pacote #74336 <0> OK
Pacote #74337 <0> OK
Pacote #74338 <0> OK
Pacote #74339 <0> OK
Pacote #74340 <0> OK
Pacote #74341 <0> OK
Pacote #74342 <0> OK
Pacote #74343 <0> OK
Pacote #74344 <0> OK
Pacote #74345 <0> OK
Pacote #74346 <0> OK
Pacote #74347 <0> OK
Pacote #74348 <0> OK
Pacote #74349 <0> OK
Pacote #74350 <0> OK
Pacote #74351 <0> OK
Pacote #74352 <0> OK
Pacote #74353 <0> OK
Pacote #74354 <0> OK
Pacote #74355 <0> OK
Pacote #74356 <0> OK
Pacote #74357 <0> OK
Pacote #74358 <0> OK
Pacote #74359 <0> OK
Pacote #74360 <0> OK
Pacote #74361 <0> OK
Pacote #74362 <0> OK
Pacote #74363 <0> OK
Pacote #74364 <0> OK
Pacote #74365 <0> OK
Pacote #74366 <0> OK
Pacote #74367 <0> OK
Pacote #74368 <0> OK
Pacote #74369 <0> OK
Pacote #74370 <0> OK
Pacote #74371 <0> OK
Pacote #74372 <0> OK
Pacote #74373 <0> OK
Pacote #74374 <0> OK
Pacote #74375 <0> OK
Pacote #74376 <0> OK
Pacote #74377 <0> OK
Pacote #74378 <0> OK
Pacote #74379 <0> OK
Pacote #74380 <0> OK
Pacote #74381 <0> OK
Pacote #74382 <0> OK
Pacote #74383 <0> OK
Pacote #74384 <0> OK
Pacote #74385 <0> OK
Pacote #74386 <0> OK
Pacote #74387 <0> OK
Pacote #74388 <0> OK
Pacote #74389 <0> OK
Pacote #74390 <0> OK
Pacote #74391 <0> OK
Pacote #74392 <0> OK
Pacote #74393 <0> OK
Pacote #74394 <0> OK
Pacote #74395 <0> OK
Pacote #74396 <0> OK
Pacote #74397 <0> OK
Pacote #74398 <0> OK
Pacote #74399 <0> OK
Pacote #74400 <0> OK
Pacote #74401 <0> OK
Pacote #74402 <0> OK
Pacote #74403 <0> OK
Pacote #74404 <0> OK
Pacote #74405 <0> OK
Pacote #74406 <0> OK
Pacote #74407 <0> OK
Pacote #74408 <0> OK
Pacote #74409 <0> OK
Pacote #74410 <0> OK
Pacote #74411 <0> OK
Pacote #74412 <0> OK
Pacote #74413 <0> OK
Pacote #74414 <0> OK
Pacote #74415 <0> OK
Pacote #74416 <0> OK
Pacote #74417 <0> OK
Pacote #74418 <0> OK
Pacote #74419 <0> OK
Pacote #74420 <0> OK
Pacote #74421 <0> OK
Pacote #74422 <0> OK
Pacote #74423 <0> OK
Pacote #74424 <0> OK
Pacote #74425 <0> OK
Pacote #74426 <0> OK
Pacote #74427 <0> OK
Pacote #74428 <0> OK
Pacote #74429 <0> OK
Pacote #74430 <0> OK
Pacote #74431 <0> OK
Pacote #74432 <0> OK
Pacote #74433 <0> OK
Pacote #74434 <0> OK
Pacote #74435 <0> OK
