
Dos 99984 pacotes recebidos:
Pacote #48026 <2> Perdido
Pacote #48027 <2> Perdido
Pacote #48028 <2> Perdido
Pacote #48029 <2> Perdido
Pacote #48030 <2> Perdido
Pacote #48031 <2> Perdido
Pacote #48032 <2> Perdido
Pacote #48033 <2> Perdido
Pacote #48034 <2> Perdido
Pacote #48035 <2> Perdido
Pacote #48036 <2> Perdido
Pacote #48037 <2> Perdido
Pacote #48038 <2> Perdido
Pacote #48039 <2> Perdido
Pacote #48040 <2> Perdido
Pacote #48041 <2> Perdido
Pacote #48042 <2> Perdido
Pacote #48043 <2> Perdido
Pacote #48044 <2> Perdido
Pacote #48045 <2> Perdido
Pacote #48046 <2> Perdido
Pacote #48047 <2> Perdido
Pacote #48048 <2> Perdido
Pacote #48049 <2> Perdido
Pacote #48050 <2> Perdido
Pacote #48051 <2> Perdido
Pacote #48052 <2> Perdido
Pacote #48053 <2> Perdido
Pacote #48054 <2> Perdido
Pacote #48055 <2> Perdido
Pacote #48056 <2> Perdido
Pacote #48057 <2> Perdido
Pacote #48058 <2> Perdido
Pacote #48059 <2> Perdido
Pacote #48060 <2> Perdido
Pacote #48061 <2> Perdido
Pacote #48062 <2> Perdido
Pacote #48063 <2> Perdido
Pacote #48064 <2> Perdido
Pacote #48065 <2> Perdido
Pacote #48066 <2> Perdido
Pacote #48067 <2> Perdido
Pacote #48068 <2> Perdido
Pacote #48069 <2> Perdido
Pacote #48070 <2> Perdido
Pacote #48071 <2> Perdido
Pacote #48072 <2> Perdido
Pacote #48073 <2> Perdido
Pacote #48074 <2> Perdido
Pacote #48075 <2> Perdido
Pacote #48076 <2> Perdido
Pacote #48077 <2> Perdido
Pacote #48078 <2> Perdido
Pacote #48079 <2> Perdido
Pacote #48080 <2> Perdido
Pacote #48081 <2> Perdido
Pacote #48082 <2> Perdido
Pacote #48083 <2> Perdido
Pacote #48084 <2> Perdido
Pacote #48085 <2> Perdido
Pacote #48086 <2> Perdido
Pacote #48087 <2> Perdido
Pacote #48088 <2> Perdido
Pacote #48089 <2> Perdido
Pacote #48090 <3> Fora de ordem adiantado: pulou [131] pacotes
Pacote #48091 <0> OK
Pacote #48092 <0> OK
Pacote #48093 <0> OK
Pacote #48094 <0> OK
Pacote #48095 <0> OK
Pacote #48096 <0> OK
Pacote #48097 <0> OK
Pacote #48098 <0> OK
Pacote #48099 <0> OK
Pacote #48100 <0> OK
Pacote #48101 <0> OK
Pacote #48102 <0> OK
Pacote #48103 <0> OK
Pacote #48104 <0> OK
Pacote #48105 <0> OK
Pacote #48106 <0> OK
Pacote #48107 <0> OK
Pacote #48108 <0> OK
Pacote #48109 <0> OK
Pacote #48110 <0> OK
Pacote #48111 <0> OK
Pacote #48112 <0> OK
Pacote #48113 <0> OK
Pacote #48114 <0> OK
Pacote #48115 <0> OK
Pacote #48116 <0> OK
Pacote #48117 <0> OK
Pacote #48118 <0> OK
Pacote #48119 <0> OK
Pacote #48120 <0> OK
Pacote #48121 <0> OK
Pacote #48122 <0> OK
Pacote #48123 <0> OK
Pacote #48124 <0> OK
Pacote #48125 <0> OK
Pacote #48126 <0> OK
Pacote #48127 <0> OK
Pacote #48128 <0> OK
Pacote #48129 <0> OK
Pacote #48130 <0> OK
Pacote #48131 <0> OK
Pacote #48132 <0> OK
Pacote #48133 <0> OK
Pacote #48134 <0> OK
Pacote #48135 <0> OK
Pacote #48136 <0> OK
Pacote #48137 <0> OK
Pacote #48138 <0> OK
Pacote #48139 <0> OK
Pacote #48140 <0> OK
Pacote #48141 <0> OK
Pacote #48142 <0> OK
Pacote #48143 <0> OK
Pacote #48144 <0> OK
Pacote #48145 <0> OK
Pacote #48146 <0> OK
Pacote #48147 <0> OK
Pacote #48148 <0> OK
Pacote #48149 <0> OK
Pacote #48150 <0> OK
Pacote #48151 <0> OK
Pacote #48152 <0> OK
Pacote #48153 <0> OK
Pacote #48154 <0> OK
Pacote #48155 <0> OK
Pacote #48156 <0> OK
Pacote #48157 <0> OK
Pacote #48158 <0> OK
Pacote #48159 <0> OK
Pacote #48160 <2> Perdido
Pacote #48161 <2> Perdido
Pacote #48162 <2> Perdido
Pacote #48163 <2> Perdido
Pacote #48164 <2> Perdido
Pacote #48165 <2> Perdido
Pacote #48166 <2> Perdido
Pacote #48167 <2> Perdido
Pacote #48168 <2> Perdido
Pacote #48169 <2> Perdido
Pacote #48170 <2> Perdido
Pacote #48171 <2> Perdido
Pacote #48172 <2> Perdido
Pacote #48173 <2> Perdido
Pacote #48174 <2> Perdido
Pacote #48175 <2> Perdido
Pacote #48176 <2> Perdido
Pacote #48177 <2> Perdido
Pacote #48178 <2> Perdido
Pacote #48179 <2> Perdido
Pacote #48180 <2> Perdido
Pacote #48181 <2> Perdido
Pacote #48182 <2> Perdido
Pacote #48183 <2> Perdido
Pacote #48184 <2> Perdido
Pacote #48185 <2> Perdido
Pacote #48186 <2> Perdido
Pacote #48187 <2> Perdido
Pacote #48188 <2> Perdido
Pacote #48189 <2> Perdido
Pacote #48190 <2> Perdido
Pacote #48191 <2> Perdido
Pacote #48192 <2> Perdido
Pacote #48193 <2> Perdido
Pacote #48194 <2> Perdido
Pacote #48195 <2> Perdido
Pacote #48196 <2> Perdido
Pacote #48197 <2> Perdido
Pacote #48198 <2> Perdido
Pacote #48199 <2> Perdido
Pacote #48200 <2> Perdido
Pacote #48201 <2> Perdido
Pacote #48202 <2> Perdido
Pacote #48203 <2> Perdido
Pacote #48204 <2> Perdido
Pacote #48205 <2> Perdido
Pacote #48206 <2> Perdido
Pacote #48207 <2> Perdido
Pacote #48208 <2> Perdido
Pacote #48209 <2> Perdido
Pacote #48210 <2> Perdido
Pacote #48211 <2> Perdido
Pacote #48212 <2> Perdido
Pacote #48213 <2> Perdido
Pacote #48214 <2> Perdido
Pacote #48215 <2> Perdido
Pacote #48216 <2> Perdido
Pacote #48217 <2> Perdido
Pacote #48218 <2> Perdido
Pacote #48219 <2> Perdido
Pacote #48220 <2> Perdido
Pacote #48221 <2> Perdido
Pacote #48222 <2> Perdido
Pacote #48223 <2> Perdido
Pacote #48224 <2> Perdido
Pacote #48225 <2> Perdido
Pacote #48226 <2> Perdido
Pacote #48227 <2> Perdido
Pacote #48228 <2> Perdido
Pacote #48229 <2> Perdido
Pacote #48230 <2> Perdido
Pacote #48231 <2> Perdido
Pacote #48232 <2> Perdido
Pacote #48233 <2> Perdido
Pacote #48234 <2> Perdido
Pacote #48235 <2> Perdido
Pacote #48236 <2> Perdido
Pacote #48237 <2> Perdido
Pacote #48238 <2> Perdido
Pacote #48239 <2> Perdido
Pacote #48240 <2> Perdido
Pacote #48241 <2> Perdido
Pacote #48242 <2> Perdido
Pacote #48243 <2> Perdido
Pacote #48244 <2> Perdido
Pacote #48245 <2> Perdido
Pacote #48246 <2> Perdido
Pacote #48247 <2> Perdido
Pacote #48248 <2> Perdido
Pacote #48249 <2> Perdido
Pacote #48250 <2> Perdido
Pacote #48251 <2> Perdido
Pacote #48252 <2> Perdido
Pacote #48253 <2> Perdido
Pacote #48254 <2> Perdido
Pacote #48255 <2> Perdido
Pacote #48256 <2> Perdido
Pacote #48257 <2> Perdido
Pacote #48258 <2> Perdido
Pacote #48259 <2> Perdido
Pacote #48260 <2> Perdido
Pacote #48261 <2> Perdido
Pacote #48262 <2> Perdido
Pacote #48263 <2> Perdido
Pacote #48264 <2> Perdido
Pacote #48265 <2> Perdido
Pacote #48266 <2> Perdido
Pacote #48267 <2> Perdido
Pacote #48268 <2> Perdido
Pacote #48269 <2> Perdido
Pacote #48270 <2> Perdido
Pacote #48271 <2> Perdido
Pacote #48272 <2> Perdido
Pacote #48273 <2> Perdido
Pacote #48274 <2> Perdido
Pacote #48275 <2> Perdido
Pacote #48276 <2> Perdido
Pacote #48277 <2> Perdido
Pacote #48278 <2> Perdido
Pacote #48279 <2> Perdido
Pacote #48280 <2> Perdido
Pacote #48281 <2> Perdido
Pacote #48282 <2> Perdido
Pacote #48283 <2> Perdido
Pacote #48284 <2> Perdido
Pacote #48285 <2> Perdido
Pacote #48286 <2> Perdido
Pacote #48287 <2> Perdido
Pacote #48288 <2> Perdido
Pacote #48289 <2> Perdido
Pacote #48290 <2> Perdido
Pacote #48291 <2> Perdido
Pacote #48292 <2> Perdido
Pacote #48293 <2> Perdido
Pacote #48294 <2> Perdido
Pacote #48295 <2> Perdido
Pacote #48296 <2> Perdido
Pacote #48297 <2> Perdido
Pacote #48298 <2> Perdido
Pacote #48299 <2> Perdido
Pacote #48300 <2> Perdido
Pacote #48301 <2> Perdido
Pacote #48302 <2> Perdido
Pacote #48303 <2> Perdido
Pacote #48304 <2> Perdido
Pacote #48305 <2> Perdido
Pacote #48306 <2> Perdido
Pacote #48307 <2> Perdido
Pacote #48308 <2> Perdido
Pacote #48309 <2> Perdido
Pacote #48310 <2> Perdido
Pacote #48311 <2> Perdido
Pacote #48312 <2> Perdido
Pacote #48313 <2> Perdido
Pacote #48314 <2> Perdido
Pacote #48315 <2> Perdido
Pacote #48316 <2> Perdido
Pacote #48317 <2> Perdido
Pacote #48318 <2> Perdido
Pacote #48319 <2> Perdido
Pacote #48320 <2> Perdido
Pacote #48321 <2> Perdido
Pacote #48322 <2> Perdido
Pacote #48323 <2> Perdido
Pacote #48324 <2> Perdido
Pacote #48325 <2> Perdido
Pacote #48326 <2> Perdido
Pacote #48327 <2> Perdido
Pacote #48328 <2> Perdido
Pacote #48329 <2> Perdido
Pacote #48330 <2> Perdido
Pacote #48331 <2> Perdido
Pacote #48332 <2> Perdido
Pacote #48333 <2> Perdido
Pacote #48334 <3> Fora de ordem adiantado: pulou [174] pacotes
Pacote #48335 <0> OK
Pacote #48336 <0> OK
Pacote #48337 <0> OK
Pacote #48338 <0> OK
Pacote #48339 <0> OK
Pacote #48340 <0> OK
Pacote #48341 <0> OK
Pacote #48342 <0> OK
Pacote #48343 <0> OK
Pacote #48344 <0> OK
Pacote #48345 <0> OK
Pacote #48346 <0> OK
Pacote #48347 <0> OK
Pacote #48348 <0> OK
Pacote #48349 <0> OK
Pacote #48350 <0> OK
Pacote #48351 <0> OK
Pacote #48352 <0> OK
Pacote #48353 <0> OK
Pacote #48354 <0> OK
Pacote #48355 <0> OK
Pacote #48356 <0> OK
Pacote #48357 <0> OK
Pacote #48358 <0> OK
Pacote #48359 <0> OK
Pacote #48360 <0> OK
Pacote #48361 <0> OK
Pacote #48362 <0> OK
Pacote #48363 <0> OK
Pacote #48364 <0> OK
Pacote #48365 <0> OK
Pacote #48366 <0> OK
Pacote #48367 <0> OK
Pacote #48368 <0> OK
Pacote #48369 <0> OK
Pacote #48370 <0> OK
Pacote #48371 <0> OK
Pacote #48372 <0> OK
Pacote #48373 <0> OK
Pacote #48374 <0> OK
Pacote #48375 <0> OK
Pacote #48376 <0> OK
Pacote #48377 <0> OK
Pacote #48378 <0> OK
Pacote #48379 <0> OK
Pacote #48380 <0> OK
Pacote #48381 <0> OK
Pacote #48382 <0> OK
Pacote #48383 <0> OK
Pacote #48384 <0> OK
Pacote #48385 <0> OK
Pacote #48386 <0> OK
Pacote #48387 <0> OK
Pacote #48388 <0> OK
Pacote #48389 <0> OK
Pacote #48390 <0> OK
Pacote #48391 <0> OK
Pacote #48392 <0> OK
Pacote #48393 <0> OK
Pacote #48394 <0> OK
Pacote #48395 <0> OK
Pacote #48396 <0> OK
Pacote #48397 <0> OK
Pacote #48398 <0> OK
Pacote #48399 <0> OK
Pacote #48400 <0> OK
Pacote #48401 <0> OK
Pacote #48402 <0> OK
Pacote #48403 <0> OK
Pacote #48404 <2> Perdido
Pacote #48405 <2> Perdido
Pacote #48406 <2> Perdido
Pacote #48407 <2> Perdido
Pacote #48408 <2> Perdido
Pacote #48409 <2> Perdido
Pacote #48410 <2> Perdido
Pacote #48411 <2> Perdido
Pacote #48412 <2> Perdido
Pacote #48413 <2> Perdido
Pacote #48414 <2> Perdido
Pacote #48415 <2> Perdido
Pacote #48416 <2> Perdido
Pacote #48417 <2> Perdido
Pacote #48418 <2> Perdido
Pacote #48419 <2> Perdido
Pacote #48420 <2> Perdido
Pacote #48421 <2> Perdido
Pacote #48422 <2> Perdido
Pacote #48423 <2> Perdido
Pacote #48424 <2> Perdido
Pacote #48425 <2> Perdido
Pacote #48426 <2> Perdido
Pacote #48427 <2> Perdido
Pacote #48428 <2> Perdido
Pacote #48429 <2> Perdido
Pacote #48430 <2> Perdido
Pacote #48431 <2> Perdido
Pacote #48432 <2> Perdido
Pacote #48433 <2> Perdido
Pacote #48434 <2> Perdido
Pacote #48435 <2> Perdido
Pacote #48436 <2> Perdido
Pacote #48437 <2> Perdido
Pacote #48438 <2> Perdido
Pacote #48439 <2> Perdido
Pacote #48440 <2> Perdido
Pacote #48441 <2> Perdido
Pacote #48442 <2> Perdido
Pacote #48443 <2> Perdido
Pacote #48444 <2> Perdido
Pacote #48445 <2> Perdido
Pacote #48446 <2> Perdido
Pacote #48447 <2> Perdido
Pacote #48448 <2> Perdido
Pacote #48449 <2> Perdido
Pacote #48450 <2> Perdido
Pacote #48451 <2> Perdido
Pacote #48452 <2> Perdido
Pacote #48453 <2> Perdido
Pacote #48454 <2> Perdido
Pacote #48455 <2> Perdido
Pacote #48456 <2> Perdido
Pacote #48457 <2> Perdido
Pacote #48458 <2> Perdido
Pacote #48459 <2> Perdido
Pacote #48460 <2> Perdido
Pacote #48461 <2> Perdido
Pacote #48462 <2> Perdido
Pacote #48463 <2> Perdido
Pacote #48464 <2> Perdido
Pacote #48465 <2> Perdido
Pacote #48466 <2> Perdido
Pacote #48467 <2> Perdido
Pacote #48468 <3> Fora de ordem adiantado: pulou [64] pacotes
Pacote #48469 <0> OK
Pacote #48470 <0> OK
Pacote #48471 <0> OK
Pacote #48472 <0> OK
Pacote #48473 <0> OK
Pacote #48474 <0> OK
Pacote #48475 <0> OK
Pacote #48476 <0> OK
Pacote #48477 <0> OK
Pacote #48478 <0> OK
Pacote #48479 <0> OK
Pacote #48480 <0> OK
Pacote #48481 <0> OK
Pacote #48482 <0> OK
Pacote #48483 <0> OK
Pacote #48484 <0> OK
Pacote #48485 <0> OK
Pacote #48486 <0> OK
Pacote #48487 <0> OK
Pacote #48488 <0> OK
Pacote #48489 <0> OK
Pacote #48490 <0> OK
Pacote #48491 <0> OK
Pacote #48492 <0> OK
Pacote #48493 <0> OK
Pacote #48494 <0> OK
Pacote #48495 <0> OK
Pacote #48496 <0> OK
Pacote #48497 <0> OK
Pacote #48498 <0> OK
Pacote #48499 <0> OK
Pacote #48500 <0> OK
Pacote #48501 <0> OK
Pacote #48502 <0> OK
Pacote #48503 <0> OK
Pacote #48504 <0> OK
Pacote #48505 <0> OK
Pacote #48506 <0> OK
Pacote #48507 <0> OK
Pacote #48508 <0> OK
Pacote #48509 <0> OK
Pacote #48510 <0> OK
Pacote #48511 <0> OK
Pacote #48512 <0> OK
Pacote #48513 <0> OK
Pacote #48514 <0> OK
Pacote #48515 <0> OK
Pacote #48516 <0> OK
Pacote #48517 <0> OK
Pacote #48518 <0> OK
Pacote #48519 <0> OK
Pacote #48520 <0> OK
Pacote #48521 <0> OK
Pacote #48522 <0> OK
Pacote #48523 <0> OK
Pacote #48524 <0> OK
Pacote #48525 <0> OK
Pacote #48526 <0> OK
Pacote #48527 <0> OK
Pacote #48528 <0> OK
Pacote #48529 <0> OK
Pacote #48530 <0> OK
Pacote #48531 <0> OK
Pacote #48532 <0> OK
Pacote #48533 <0> OK
Pacote #48534 <0> OK
Pacote #48535 <0> OK
Pacote #48536 <0> OK
Pacote #48537 <0> OK
Pacote #48538 <2> Perdido
Pacote #48539 <2> Perdido
Pacote #48540 <2> Perdido
Pacote #48541 <2> Perdido
Pacote #48542 <2> Perdido
Pacote #48543 <2> Perdido
Pacote #48544 <2> Perdido
Pacote #48545 <2> Perdido
Pacote #48546 <2> Perdido
Pacote #48547 <2> Perdido
Pacote #48548 <2> Perdido
Pacote #48549 <2> Perdido
Pacote #48550 <2> Perdido
Pacote #48551 <2> Perdido
Pacote #48552 <2> Perdido
Pacote #48553 <2> Perdido
Pacote #48554 <2> Perdido
Pacote #48555 <2> Perdido
Pacote #48556 <2> Perdido
Pacote #48557 <2> Perdido
Pacote #48558 <2> Perdido
Pacote #48559 <2> Perdido
Pacote #48560 <2> Perdido
Pacote #48561 <2> Perdido
Pacote #48562 <2> Perdido
Pacote #48563 <2> Perdido
Pacote #48564 <2> Perdido
Pacote #48565 <2> Perdido
Pacote #48566 <2> Perdido
Pacote #48567 <2> Perdido
Pacote #48568 <2> Perdido
Pacote #48569 <2> Perdido
Pacote #48570 <2> Perdido
Pacote #48571 <2> Perdido
Pacote #48572 <2> Perdido
Pacote #48573 <2> Perdido
Pacote #48574 <2> Perdido
Pacote #48575 <2> Perdido
Pacote #48576 <2> Perdido
Pacote #48577 <2> Perdido
Pacote #48578 <2> Perdido
Pacote #48579 <2> Perdido
Pacote #48580 <2> Perdido
Pacote #48581 <2> Perdido
Pacote #48582 <2> Perdido
Pacote #48583 <2> Perdido
Pacote #48584 <2> Perdido
Pacote #48585 <2> Perdido
Pacote #48586 <2> Perdido
Pacote #48587 <2> Perdido
Pacote #48588 <2> Perdido
Pacote #48589 <2> Perdido
Pacote #48590 <2> Perdido
Pacote #48591 <2> Perdido
Pacote #48592 <2> Perdido
Pacote #48593 <2> Perdido
Pacote #48594 <2> Perdido
Pacote #48595 <2> Perdido
Pacote #48596 <3> Fora de ordem adiantado: pulou [58] pacotes
Pacote #48597 <0> OK
Pacote #48598 <0> OK
Pacote #48599 <0> OK
Pacote #48600 <0> OK
Pacote #48601 <0> OK
Pacote #48602 <0> OK
Pacote #48603 <0> OK
Pacote #48604 <0> OK
Pacote #48605 <0> OK
Pacote #48606 <0> OK
Pacote #48607 <0> OK
Pacote #48608 <0> OK
Pacote #48609 <0> OK
Pacote #48610 <0> OK
Pacote #48611 <0> OK
Pacote #48612 <0> OK
Pacote #48613 <0> OK
Pacote #48614 <0> OK
Pacote #48615 <0> OK
Pacote #48616 <0> OK
Pacote #48617 <0> OK
Pacote #48618 <0> OK
Pacote #48619 <0> OK
Pacote #48620 <0> OK
Pacote #48621 <0> OK
Pacote #48622 <0> OK
Pacote #48623 <0> OK
Pacote #48624 <0> OK
Pacote #48625 <0> OK
Pacote #48626 <0> OK
Pacote #48627 <0> OK
Pacote #48628 <0> OK
Pacote #48629 <0> OK
Pacote #48630 <0> OK
Pacote #48631 <0> OK
Pacote #48632 <0> OK
Pacote #48633 <0> OK
Pacote #48634 <0> OK
Pacote #48635 <0> OK
Pacote #48636 <0> OK
Pacote #48637 <0> OK
Pacote #48638 <0> OK
Pacote #48639 <0> OK
Pacote #48640 <0> OK
Pacote #48641 <0> OK
Pacote #48642 <0> OK
Pacote #48643 <0> OK
Pacote #48644 <0> OK
Pacote #48645 <0> OK
Pacote #48646 <0> OK
Pacote #48647 <0> OK
Pacote #48648 <0> OK
Pacote #48649 <0> OK
Pacote #48650 <0> OK
Pacote #48651 <0> OK
Pacote #48652 <0> OK
Pacote #48653 <0> OK
Pacote #48654 <0> OK
Pacote #48655 <0> OK
Pacote #48656 <0> OK
Pacote #48657 <0> OK
Pacote #48658 <0> OK
Pacote #48659 <0> OK
Pacote #48660 <0> OK
Pacote #48661 <0> OK
Pacote #48662 <0> OK
Pacote #48663 <0> OK
Pacote #48664 <0> OK
Pacote #48665 <0> OK
Pacote #48666 <2> Perdido
Pacote #48667 <2> Perdido
Pacote #48668 <2> Perdido
Pacote #48669 <2> Perdido
Pacote #48670 <2> Perdido
Pacote #48671 <2> Perdido
Pacote #48672 <2> Perdido
Pacote #48673 <2> Perdido
Pacote #48674 <2> Perdido
Pacote #48675 <2> Perdido
Pacote #48676 <2> Perdido
Pacote #48677 <2> Perdido
Pacote #48678 <2> Perdido
Pacote #48679 <2> Perdido
Pacote #48680 <2> Perdido
Pacote #48681 <2> Perdido
Pacote #48682 <2> Perdido
Pacote #48683 <2> Perdido
Pacote #48684 <2> Perdido
Pacote #48685 <2> Perdido
Pacote #48686 <2> Perdido
Pacote #48687 <2> Perdido
Pacote #48688 <2> Perdido
Pacote #48689 <2> Perdido
Pacote #48690 <2> Perdido
Pacote #48691 <2> Perdido
Pacote #48692 <2> Perdido
Pacote #48693 <2> Perdido
Pacote #48694 <2> Perdido
Pacote #48695 <2> Perdido
Pacote #48696 <2> Perdido
Pacote #48697 <2> Perdido
Pacote #48698 <2> Perdido
Pacote #48699 <2> Perdido
Pacote #48700 <2> Perdido
Pacote #48701 <2> Perdido
Pacote #48702 <2> Perdido
Pacote #48703 <2> Perdido
Pacote #48704 <2> Perdido
Pacote #48705 <2> Perdido
Pacote #48706 <2> Perdido
Pacote #48707 <2> Perdido
Pacote #48708 <2> Perdido
Pacote #48709 <2> Perdido
Pacote #48710 <2> Perdido
Pacote #48711 <2> Perdido
Pacote #48712 <2> Perdido
Pacote #48713 <2> Perdido
Pacote #48714 <2> Perdido
Pacote #48715 <2> Perdido
Pacote #48716 <2> Perdido
Pacote #48717 <2> Perdido
Pacote #48718 <2> Perdido
Pacote #48719 <2> Perdido
Pacote #48720 <2> Perdido
Pacote #48721 <2> Perdido
Pacote #48722 <2> Perdido
Pacote #48723 <2> Perdido
Pacote #48724 <2> Perdido
Pacote #48725 <2> Perdido
Pacote #48726 <2> Perdido
Pacote #48727 <2> Perdido
Pacote #48728 <2> Perdido
Pacote #48729 <2> Perdido
Pacote #48730 <2> Perdido
Pacote #48731 <2> Perdido
Pacote #48732 <2> Perdido
Pacote #48733 <2> Perdido
Pacote #48734 <2> Perdido
Pacote #48735 <2> Perdido
Pacote #48736 <2> Perdido
Pacote #48737 <2> Perdido
Pacote #48738 <2> Perdido
Pacote #48739 <2> Perdido
Pacote #48740 <2> Perdido
Pacote #48741 <2> Perdido
Pacote #48742 <2> Perdido
Pacote #48743 <2> Perdido
Pacote #48744 <2> Perdido
Pacote #48745 <2> Perdido
Pacote #48746 <2> Perdido
Pacote #48747 <2> Perdido
Pacote #48748 <2> Perdido
Pacote #48749 <2> Perdido
Pacote #48750 <2> Perdido
Pacote #48751 <2> Perdido
Pacote #48752 <2> Perdido
Pacote #48753 <2> Perdido
Pacote #48754 <2> Perdido
Pacote #48755 <2> Perdido
Pacote #48756 <2> Perdido
Pacote #48757 <2> Perdido
Pacote #48758 <2> Perdido
Pacote #48759 <2> Perdido
Pacote #48760 <2> Perdido
Pacote #48761 <2> Perdido
Pacote #48762 <2> Perdido
Pacote #48763 <2> Perdido
Pacote #48764 <2> Perdido
Pacote #48765 <2> Perdido
Pacote #48766 <2> Perdido
Pacote #48767 <2> Perdido
Pacote #48768 <2> Perdido
Pacote #48769 <2> Perdido
Pacote #48770 <2> Perdido
Pacote #48771 <2> Perdido
Pacote #48772 <2> Perdido
Pacote #48773 <2> Perdido
Pacote #48774 <2> Perdido
Pacote #48775 <2> Perdido
Pacote #48776 <2> Perdido
Pacote #48777 <2> Perdido
Pacote #48778 <2> Perdido
Pacote #48779 <2> Perdido
Pacote #48780 <2> Perdido
Pacote #48781 <2> Perdido
Pacote #48782 <2> Perdido
Pacote #48783 <2> Perdido
Pacote #48784 <2> Perdido
Pacote #48785 <2> Perdido
Pacote #48786 <2> Perdido
Pacote #48787 <2> Perdido
Pacote #48788 <2> Perdido
Pacote #48789 <2> Perdido
Pacote #48790 <2> Perdido
Pacote #48791 <2> Perdido
Pacote #48792 <2> Perdido
Pacote #48793 <2> Perdido
Pacote #48794 <2> Perdido
Pacote #48795 <2> Perdido
Pacote #48796 <2> Perdido
Pacote #48797 <2> Perdido
Pacote #48798 <2> Perdido
Pacote #48799 <2> Perdido
Pacote #48800 <2> Perdido
Pacote #48801 <2> Perdido
Pacote #48802 <2> Perdido
Pacote #48803 <2> Perdido
Pacote #48804 <2> Perdido
Pacote #48805 <2> Perdido
Pacote #48806 <2> Perdido
Pacote #48807 <2> Perdido
Pacote #48808 <2> Perdido
Pacote #48809 <2> Perdido
Pacote #48810 <2> Perdido
Pacote #48811 <2> Perdido
Pacote #48812 <2> Perdido
Pacote #48813 <2> Perdido
Pacote #48814 <2> Perdido
Pacote #48815 <2> Perdido
Pacote #48816 <2> Perdido
Pacote #48817 <2> Perdido
Pacote #48818 <2> Perdido
Pacote #48819 <2> Perdido
Pacote #48820 <2> Perdido
Pacote #48821 <2> Perdido
Pacote #48822 <2> Perdido
Pacote #48823 <2> Perdido
Pacote #48824 <2> Perdido
Pacote #48825 <2> Perdido
Pacote #48826 <2> Perdido
Pacote #48827 <2> Perdido
Pacote #48828 <2> Perdido
Pacote #48829 <2> Perdido
Pacote #48830 <2> Perdido
Pacote #48831 <2> Perdido
Pacote #48832 <2> Perdido
Pacote #48833 <2> Perdido
Pacote #48834 <2> Perdido
Pacote #48835 <2> Perdido
Pacote #48836 <2> Perdido
Pacote #48837 <2> Perdido
Pacote #48838 <2> Perdido
Pacote #48839 <2> Perdido
Pacote #48840 <2> Perdido
Pacote #48841 <2> Perdido
Pacote #48842 <2> Perdido
Pacote #48843 <2> Perdido
Pacote #48844 <2> Perdido
Pacote #48845 <2> Perdido
Pacote #48846 <2> Perdido
Pacote #48847 <2> Perdido
Pacote #48848 <2> Perdido
Pacote #48849 <2> Perdido
Pacote #48850 <2> Perdido
Pacote #48851 <2> Perdido
Pacote #48852 <2> Perdido
Pacote #48853 <2> Perdido
Pacote #48854 <2> Perdido
Pacote #48855 <3> Fora de ordem adiantado: pulou [189] pacotes
Pacote #48856 <0> OK
Pacote #48857 <0> OK
Pacote #48858 <0> OK
Pacote #48859 <0> OK
Pacote #48860 <0> OK
Pacote #48861 <0> OK
Pacote #48862 <0> OK
Pacote #48863 <0> OK
Pacote #48864 <0> OK
Pacote #48865 <0> OK
Pacote #48866 <0> OK
Pacote #48867 <0> OK
Pacote #48868 <0> OK
Pacote #48869 <0> OK
Pacote #48870 <0> OK
Pacote #48871 <0> OK
Pacote #48872 <0> OK
Pacote #48873 <0> OK
Pacote #48874 <0> OK
Pacote #48875 <0> OK
Pacote #48876 <0> OK
Pacote #48877 <0> OK
Pacote #48878 <0> OK
Pacote #48879 <0> OK
Pacote #48880 <0> OK
Pacote #48881 <0> OK
Pacote #48882 <0> OK
Pacote #48883 <0> OK
Pacote #48884 <0> OK
Pacote #48885 <0> OK
Pacote #48886 <0> OK
Pacote #48887 <0> OK
Pacote #48888 <0> OK
Pacote #48889 <0> OK
Pacote #48890 <0> OK
Pacote #48891 <0> OK
Pacote #48892 <0> OK
Pacote #48893 <0> OK
Pacote #48894 <0> OK
Pacote #48895 <0> OK
Pacote #48896 <0> OK
Pacote #48897 <0> OK
Pacote #48898 <0> OK
Pacote #48899 <0> OK
Pacote #48900 <0> OK
Pacote #48901 <0> OK
Pacote #48902 <0> OK
Pacote #48903 <0> OK
Pacote #48904 <0> OK
Pacote #48905 <0> OK
Pacote #48906 <0> OK
Pacote #48907 <0> OK
Pacote #48908 <0> OK
Pacote #48909 <0> OK
Pacote #48910 <0> OK
Pacote #48911 <0> OK
Pacote #48912 <0> OK
Pacote #48913 <0> OK
Pacote #48914 <0> OK
Pacote #48915 <0> OK
Pacote #48916 <0> OK
Pacote #48917 <0> OK
Pacote #48918 <0> OK
Pacote #48919 <0> OK
Pacote #48920 <0> OK
Pacote #48921 <0> OK
Pacote #48922 <0> OK
Pacote #48923 <0> OK
Pacote #48924 <0> OK
Pacote #48925 <2> Perdido
Pacote #48926 <2> Perdido
Pacote #48927 <2> Perdido
Pacote #48928 <2> Perdido
Pacote #48929 <2> Perdido
Pacote #48930 <2> Perdido
Pacote #48931 <2> Perdido
Pacote #48932 <2> Perdido
Pacote #48933 <2> Perdido
Pacote #48934 <2> Perdido
Pacote #48935 <2> Perdido
Pacote #48936 <2> Perdido
